data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2022,182860301,152647191,13C,C,35,,
2022,184072867,153704672,23H,C,35,,
2022,182860302,152647192,23F,C,25,,
2022,184072868,153704673,23C,C,17,,
2022,182860303,152647193,23F,A,25,,
2022,182860304,152647194,26E,C,15,,
2022,184072869,153704674,23H,C,24,,
2022,182860305,152647195,23F,C,25,,
2022,184072870,153704675,250,C,37,,
2022,182860307,152647197,23D,C,35,,
2022,184072871,153704675,23H,C,37,,
2022,191824617,160460744,13C,C,98,,
2022,182860308,152647198,23H,C,25,,
2022,182860310,152647200,23H,C,25,,
2022,184072872,153704676,13C,C,35,,
2022,182860311,152647201,26E,C,15,,
2022,184072873,153704677,13B,C,35,,
2022,183153328,152902969,290,C,35,,
2022,184072874,153704678,290,C,35,,
2022,183153329,152902970,220,A,13,,F
2022,182860315,152647205,23G,C,25,,
2022,184072875,153704678,13C,C,35,,
2022,184072876,153704679,23H,A,35,,
2022,182860317,152647207,23G,C,25,,
2022,186207518,155563758,250,A,11,,
2022,182860318,152647208,23G,C,25,,
2022,182860319,152647209,250,C,15,,
2022,186207519,155563759,23C,C,17,,
2022,182860321,152647211,23F,C,25,,
2022,184072878,153704681,13C,C,26,,
2022,182860323,152647213,240,C,25,,
2022,184072879,153704682,35A,C,25,,
2022,182860324,152647214,120,A,25,,
2022,182860325,152647215,220,C,35,,F
2022,184072880,153704683,35A,C,25,,
2022,182860326,152647216,26E,C,15,,
2022,184072881,153704684,13C,C,35,,
2022,182860328,152647218,26B,C,15,,
2022,184072882,153704685,13C,C,35,,
2022,183153330,152902971,13B,C,35,,
2022,184072883,153704686,210,C,35,,
2022,182860330,152647220,13B,C,25,,
2022,184072884,153704687,23H,C,35,,
2022,183153331,152902972,13B,C,35,,
2022,184072885,153704688,13C,C,35,,
2022,184337464,153936985,13C,C,25,,
2022,184072886,153704689,13B,C,35,,
2022,182945127,152721413,290,C,35,,
2022,184072887,153704690,23H,C,23,,
2022,182945128,152721414,290,C,33,,
2022,184072888,153704691,250,C,35,,
2022,182993521,152764323,13C,C,35,,
2022,184072889,153704692,23C,C,17,,
2022,183118282,152871252,23H,C,25,,
2022,191824618,160460745,26B,C,35,,
2022,183118283,152871253,240,C,33,,
2022,191824619,160460745,26C,C,35,,
2022,183118284,152871254,23D,C,35,,
2022,184072892,153704694,13C,C,35,,
2022,183118285,152871255,23D,C,35,,
2022,184072893,153704695,23H,C,8,,
2022,183118286,152871256,26E,C,15,,
2022,184072894,153704696,13C,C,25,,
2022,183118287,152871257,23C,C,14,,
2022,184072895,153704697,13C,C,35,,
2022,183153333,152902974,13B,C,35,,
2022,183153334,152902975,23G,C,25,,
2022,184072896,153704698,23H,C,35,,
2022,183153335,152902976,23G,C,25,,
2022,184072897,153704699,23H,C,44,,
2022,183153336,152902977,23G,C,25,,
2022,184072898,153704700,23H,C,40,,
2022,183153337,152902978,23D,C,35,,
2022,184072899,153704701,13B,C,26,,
2022,183153338,152902979,290,C,25,,
2022,183153339,152902980,13C,C,35,,
2022,184072900,153704702,23H,C,6,,
2022,183153340,152902981,13C,C,35,,
2022,184072901,153704703,26C,A,35,,
2022,183210171,152951905,13C,C,40,,
2022,184072902,153704704,13C,C,21,,
2022,183210172,152951906,23D,C,35,,
2022,184072903,153704705,13C,C,35,,
2022,183410149,153121827,23D,C,35,,
2022,184072904,153704706,13B,C,35,,
2022,183410150,153121828,290,C,25,,
2022,184072905,153704707,13C,C,26,,
2022,183410151,153121829,240,C,25,,
2022,184072906,153704708,13C,C,15,,
2022,184337465,153936986,120,A,14,,
2022,186207520,155563760,11D,C,33,,
2022,183705493,153387091,23H,C,44,,
2022,184072908,153704710,26B,C,35,,
2022,183705494,153387092,23H,C,25,,
2022,184072909,153704711,13C,C,25,,
2022,183705495,153387093,26F,C,15,,
2022,184072910,153704712,23H,C,35,,
2022,183705496,153387094,23F,C,25,,
2022,183705497,153387095,290,C,25,,
2022,184072911,153704713,290,C,25,,
2022,183705498,153387096,290,C,25,,
2022,184072912,153704714,13C,C,35,,
2022,183705499,153387097,23F,C,25,,
2022,184072913,153704715,13C,C,15,,
2022,183705500,153387098,23H,C,25,,
2022,183705501,153387099,26B,C,15,,
2022,184072914,153704716,13C,C,2,,
2022,183705502,153387100,23H,C,33,,
2022,184072915,153704717,23C,C,17,,
2022,183705503,153387101,23H,C,35,,
2022,200066748,167645822,26A,A,7,,
2022,183705504,153387102,290,C,25,,
2022,183705505,153387103,13B,C,25,,
2022,184072917,153704719,13B,C,38,,
2022,183705506,153387104,13B,C,35,,
2022,184072918,153704720,23H,C,35,,
2022,183705507,153387105,13B,C,25,,
2022,183705508,153387106,240,C,25,,
2022,184072919,153704721,23H,C,44,,
2022,183705509,153387107,13B,C,37,,
2022,184072920,153704722,290,C,14,,
2022,183732228,153409169,23F,C,25,,
2022,184072921,153704723,13B,C,35,,
2022,183732229,153409170,23D,C,35,,
2022,184072922,153704724,23C,C,19,,
2022,183732230,153409171,13B,C,35,,
2022,183732231,153409172,280,C,25,,
2022,184072923,153704724,35B,C,19,,
2022,184072924,153704725,23C,C,19,,
2022,183732232,153409173,13C,C,35,,
2022,186207521,155563761,23C,C,19,,
2022,183738153,153414174,290,C,35,,
2022,184072926,153704727,13C,C,35,,
2022,183896264,153551341,23D,C,35,,
2022,184075818,153707235,13B,C,35,,
2022,183896265,153551342,290,C,25,,
2022,191824620,160460746,23C,C,17,,
2022,183896266,153551343,13C,C,98,,
2022,184075820,153707237,13C,C,35,,
2022,186970522,156236201,13B,C,35,,
2022,184075821,153707238,13C,C,15,,
2022,183920749,153573143,250,C,44,,
2022,183920750,153573144,13A,C,35,,
2022,184075822,153707239,35A,C,25,,
2022,183920751,153573145,23D,C,35,,
2022,184075823,153707240,13C,C,35,,
2022,183920752,153573146,23F,C,25,,
2022,183920753,153573147,23H,C,25,,
2022,186207522,155563762,23C,C,14,,
2022,183920754,153573148,23F,C,25,,
2022,184075826,153707243,13C,C,35,,
2022,183954110,153602634,250,C,15,,
2022,184075827,153707244,240,C,35,,
2022,183954111,153602635,23H,C,35,,
2022,184075828,153707244,13C,C,35,,
2022,183954112,153602636,23C,C,24,,
2022,184075829,153707245,23H,A,33,,
2022,183954113,153602637,240,C,25,,
2022,186207523,155563763,23C,C,19,,
2022,183954114,153602638,13A,C,35,,
2022,184075831,153707247,13C,C,17,,
2022,183954115,153602639,250,A,15,,
2022,183954116,153602640,13B,C,25,,
2022,184075832,153707248,13C,C,33,,
2022,183954117,153602641,13A,C,35,,
2022,184075833,153707249,11D,A,3,,
2022,183954118,153602642,23C,C,24,,
2022,183954119,153602643,26E,C,15,,
2022,195132300,163337874,26C,A,7,,
2022,183971048,153617857,13C,C,35,,
2022,184075835,153707251,23C,C,17,,
2022,183971049,153617858,23H,C,25,,
2022,186207524,155563764,23C,C,14,,
2022,183988393,153633084,290,C,25,,
2022,186207525,155563764,290,C,14,,
2022,184075836,153707252,23C,A,17,,
2022,183988394,153633085,13A,C,35,,
2022,183988395,153633086,220,C,35,,N
2022,184075837,153707253,13C,C,38,,
2022,183990396,153634864,13B,C,25,,
2022,186207526,155563765,23C,C,19,,
2022,183990397,153634865,26F,C,15,,
2022,184075839,153707255,13C,C,35,,
2022,183990398,153634866,13C,C,44,,
2022,186207527,155563766,13C,C,35,,
2022,183990399,153634867,220,C,35,,F
2022,183990400,153634868,13C,C,7,,
2022,184075840,153707256,13C,C,35,,
2022,183990401,153634869,13B,C,35,,
2022,184075842,153707258,13C,C,35,,
2022,184126905,153752787,23H,C,37,,
2022,184075843,153707259,13B,C,38,,
2022,184148042,153770256,13B,C,35,,
2022,184075844,153707260,23C,C,17,,
2022,184148043,153770257,23F,C,25,,
2022,184148044,153770258,13B,C,25,,
2022,184075845,153707261,23H,C,35,,
2022,184148045,153770259,23H,C,35,,
2022,184075846,153707262,13C,C,35,,
2022,184168711,153788194,290,C,25,,
2022,184075847,153707263,23C,C,17,,
2022,184168712,153788195,26E,C,15,,
2022,184075848,153707264,23H,C,24,,
2022,184168713,153788196,13B,C,35,,
2022,184075849,153707264,26B,C,17,,
2022,184168714,153788197,23H,C,35,,
2022,191824621,160460747,23C,C,14,,
2022,184168715,153788198,290,C,25,,
2022,191824622,160460748,23F,A,35,,
2022,184168716,153788199,23H,C,25,,
2022,184075853,153707268,290,C,98,,
2022,184168717,153788200,23H,C,25,,
2022,184075855,153707270,26C,A,35,,
2022,184168718,153788201,13C,C,35,,
2022,184168719,153788202,13B,C,25,,
2022,184075856,153707271,13C,C,38,,
2022,184168720,153788203,23F,C,25,,
2022,184075857,153707272,13C,C,26,,
2022,184168721,153788204,520,C,35,,
2022,184168722,153788204,35A,C,35,,
2022,184075858,153707273,23C,C,17,,
2022,184168723,153788205,13B,C,35,,
2022,184168724,153788206,290,C,35,,
2022,184075859,153707274,23C,C,17,,
2022,184168725,153788207,290,C,8,,
2022,184075860,153707275,23C,C,17,,
2022,184168726,153788208,13C,C,35,,
2022,184075861,153707276,23C,C,17,,
2022,184168727,153788209,23H,C,25,,
2022,184075862,153707277,23C,C,17,,
2022,184241405,153852772,13C,C,25,,
2022,184075863,153707278,23C,C,17,,
2022,184244051,153855114,23F,C,25,,
2022,184075864,153707279,23C,C,17,,
2022,184244052,153855115,290,C,25,,
2022,184244053,153855116,290,C,25,,
2022,184075865,153707280,23C,C,17,,
2022,184244054,153855117,23A,C,25,,
2022,184075866,153707281,23H,C,25,,
2022,184244055,153855118,23C,C,24,,
2022,184075867,153707282,13C,C,98,,
2022,184285119,153890687,250,C,7,,
2022,184075868,153707283,13C,C,11,,
2022,184285120,153890688,23H,C,35,,
2022,184075870,153707285,23F,C,35,,
2022,184285121,153890689,23H,C,44,,
2022,191824623,160460749,23H,C,35,,
2022,187337073,156550734,23H,C,25,,
2022,184285123,153890691,23D,C,35,,
2022,184392509,153985405,23H,C,25,,
2022,184289318,153894467,23H,C,25,,
2022,186207528,155563767,11D,C,37,,
2022,184289319,153894468,23C,C,14,,
2022,186207529,155563768,13C,C,33,,
2022,184289320,153894469,290,C,14,,
2022,184289321,153894470,240,A,25,,
2022,184392515,153985409,13C,C,15,,
2022,184289322,153894471,13B,C,25,,
2022,184392519,153985412,13C,C,26,,
2022,184289323,153894472,23F,C,25,,
2022,184289324,153894473,23D,C,35,,
2022,184392520,153985413,13C,C,15,,
2022,184289325,153894474,120,C,25,,
2022,186207530,155563769,23C,C,17,,
2022,184289326,153894475,23F,C,33,,
2022,184392524,153985417,23F,C,25,,
2022,184289327,153894476,290,C,35,,
2022,184289328,153894477,290,C,35,,
2022,191824624,160460750,23H,C,26,,
2022,191824625,160460751,240,C,25,,
2022,184392529,153985422,13C,C,35,,
2022,184392530,153985423,13A,C,35,,
2022,184392532,153985425,13C,C,35,,
2022,184392534,153985427,220,A,35,,F
2022,184392535,153985428,35A,C,25,,
2022,184289329,153894478,290,C,35,,
2022,184392537,153985430,250,C,25,,
2022,184289330,153894479,290,C,25,,
2022,187741300,156901331,23C,C,17,,
2022,184289331,153894480,120,C,25,,
2022,187741301,156901331,13B,C,17,,
2022,184289332,153894481,13B,C,25,,
2022,184392539,153985432,23H,C,41,,
2022,184289333,153894482,120,C,25,,
2022,191824626,160460752,23H,C,35,,
2022,184289334,153894483,23F,C,25,,
2022,184289335,153894484,23F,C,25,,
2022,184392542,153985435,23H,C,35,,
2022,184289336,153894485,13C,C,35,,
2022,184392544,153985437,13C,C,35,,
2022,184289337,153894486,23H,C,35,,
2022,184392546,153985439,13C,C,15,,
2022,184304627,153908044,23H,C,40,,
2022,184337466,153936987,23H,C,40,,
2022,184392548,153985441,23H,C,35,,
2022,184337467,153936988,13B,C,35,,
2022,195764614,163889227,13C,C,11,,
2022,184337468,153936989,13C,C,35,,
2022,184337469,153936990,13C,C,37,,
2022,184392551,153985444,13B,C,38,,
2022,184337470,153936991,13A,C,40,,
2022,184392553,153985446,13B,C,38,,
2022,184337471,153936992,13B,C,35,,
2022,184392554,153985447,290,C,35,,
2022,184337472,153936993,120,A,25,,
2022,184337473,153936994,23F,A,25,,
2022,184392556,153985449,13B,C,35,,
2022,184353382,153950736,120,A,5,,
2022,184392558,153985451,520,C,14,,
2022,184353383,153950737,290,C,25,,
2022,184392561,153985453,13C,C,35,,
2022,184365882,153961896,240,C,25,,
2022,184392563,153985455,13C,C,35,,
2022,184365883,153961897,23F,C,25,,
2022,184392564,153985456,35A,C,11,,
2022,184365884,153961898,23F,C,25,,
2022,184365885,153961899,13A,C,30,,
2022,184392566,153985458,23C,C,17,,
2022,184832700,154378905,23H,A,14,,
2022,184392568,153985460,13B,C,38,,
2022,184832702,154378907,250,C,7,,
2022,186207531,155563770,13B,C,40,,
2022,184832703,154378908,23C,C,14,,
2022,184392572,153985464,23C,C,17,,
2022,184832707,154378911,23H,C,25,,
2022,186207532,155563771,13B,C,35,,
2022,184832709,154378913,23D,C,35,,
2022,184832711,154378915,23D,C,35,,
2022,186207533,155563772,520,C,35,,
2022,184832713,154378917,240,C,25,,
2022,186207534,155563772,13B,C,35,,
2022,186207535,155563772,290,C,35,,
2022,184832714,154378918,250,A,15,,
2022,186207536,155563773,23H,C,98,,
2022,184832716,154378920,13B,C,35,,
2022,184392582,153985471,13C,C,35,,
2022,184942339,154472890,13A,C,35,,
2022,184392584,153985473,13C,C,35,,
2022,184942344,154472894,23H,C,37,,
2022,184392586,153985475,13C,C,35,,
2022,184942346,154472896,13A,C,35,,
2022,184942352,154472900,23H,C,10,,
2022,184392588,153985477,13C,C,17,,
2022,184942357,154472905,290,C,44,,
2022,184392590,153985479,13B,C,35,,
2022,184942361,154472908,23H,C,35,,
2022,184392592,153985481,13B,C,33,,
2022,184942365,154472912,290,C,25,,
2022,184392594,153985483,13C,C,35,,
2022,184942370,154472917,120,C,25,,
2022,184392596,153985485,23H,A,41,,
2022,184942375,154472922,23H,C,35,,
2022,195764615,163889228,13B,C,37,,
2022,184942379,154472926,13A,C,35,,
2022,184942385,154472932,23H,C,35,,
2022,184392598,153985487,13B,C,35,,
2022,184942391,154472938,23H,C,35,,
2022,186207538,155563775,13C,C,35,,
2022,184942394,154472940,26E,C,15,,
2022,184392599,153985488,23C,A,17,,
2022,185167180,154662040,13B,C,44,,
2022,184392601,153985490,23C,C,17,,
2022,185126398,154626319,13C,C,15,,
2022,185126399,154626320,26E,C,15,,
2022,186207539,155563776,23H,C,35,,
2022,185126400,154626321,13B,C,35,,
2022,184392604,153985493,13C,C,25,,
2022,185126402,154626323,13B,C,8,,
2022,184392606,153985495,23H,C,14,,
2022,185126403,154626324,290,C,25,,
2022,184392609,153985497,13C,C,35,,
2022,185126404,154626325,13A,C,35,,
2022,185126406,154626327,23F,C,33,,
2022,184392611,153985499,23F,A,35,,
2022,185167181,154662041,520,C,25,,
2022,184392612,153985499,13C,C,35,,
2022,184392613,153985500,13C,C,35,,
2022,185283544,154763763,26E,C,15,,
2022,184392615,153985502,13C,C,98,,
2022,185283545,154763764,13C,C,35,,
2022,185283546,154763765,290,C,35,,
2022,184392618,153985504,13C,C,38,,
2022,185283547,154763766,240,C,25,,
2022,187741304,156901334,13C,C,35,,
2022,185283549,154763768,23F,C,25,,
2022,185283550,154763769,23H,C,37,,
2022,186207540,155563777,13B,C,38,,
2022,185429817,154891370,11A,C,25,,
2022,186207541,155563778,13C,C,35,,
2022,185429818,154891371,13C,C,15,,
2022,184392623,153985509,13C,C,35,,
2022,185429819,154891372,13B,C,25,,
2022,186207542,155563779,290,C,35,,
2022,188373965,157457247,13A,C,25,,
2022,184392627,153985513,13C,C,35,,
2022,185429821,154891374,23F,C,25,,
2022,185429822,154891375,23F,C,25,,
2022,185429823,154891376,13A,C,25,,
2022,185429824,154891377,11D,C,14,,
2022,185429825,154891378,23H,C,25,,
2022,185429826,154891379,120,C,25,,
2022,185429827,154891380,23F,C,25,,
2022,184392628,153985513,290,C,35,,
2022,184392630,153985515,13C,C,25,,
2022,185429828,154891381,250,C,25,,
2022,185429829,154891382,13C,C,35,,
2022,184392632,153985517,13C,C,34,,
2022,186621487,155933319,13C,C,35,,
2022,184392634,153985519,23H,C,35,,
2022,185429831,154891384,120,C,25,,
2022,186207543,155563780,23H,C,35,,
2022,185429832,154891385,13B,C,35,,
2022,184392638,153985523,13C,C,35,,
2022,185429833,154891386,13A,C,25,,
2022,186207544,155563781,13B,C,35,,
2022,185567102,155009533,290,C,25,,
2022,187741305,156901335,220,C,35,,N
2022,185567103,155009534,23D,C,35,,
2022,185567104,155009535,250,A,15,,
2022,184392643,153985528,13C,C,35,,
2022,185567105,155009536,240,C,25,,
2022,185567106,155009537,23D,C,35,,
2022,186207545,155563782,23H,C,35,,
2022,185567107,155009538,23D,C,35,,
2022,186207546,155563783,250,A,35,,
2022,185567108,155009539,13C,C,25,,
2022,186207547,155563784,13C,C,35,,
2022,185567109,155009540,23H,C,25,,
2022,185567110,155009541,250,A,15,,
2022,198373906,166170571,250,C,7,,
2022,185567111,155009542,120,C,44,,
2022,186207549,155563786,23C,C,14,,
2022,185567112,155009543,13B,C,25,,
2022,185567113,155009544,13B,C,35,,
2022,186207550,155563786,13C,C,17,,
2022,186207551,155563787,23H,A,19,,
2022,185567114,155009545,13B,C,35,,
2022,185567115,155009546,290,C,25,,
2022,187741308,156901338,26B,A,35,,
2022,185567116,155009547,13C,C,35,,
2022,186207553,155563789,35A,C,26,,
2022,185567117,155009548,13B,C,25,,
2022,185567118,155009549,11A,C,35,,
2022,186207554,155563790,13B,C,40,,
2022,185567119,155009550,26F,C,15,,
2022,186207555,155563791,23H,C,17,,
2022,185567120,155009551,13B,C,25,,
2022,186207556,155563792,13C,C,15,,
2022,185567121,155009552,23F,C,25,,
2022,185567122,155009553,23F,C,33,,
2022,186207557,155563793,13C,C,33,,
2022,187027479,156286126,11D,C,35,,
2022,186207558,155563794,13C,C,25,,
2022,185713669,155138207,13C,C,25,,
2022,186207559,155563795,23H,C,33,,
2022,185713670,155138208,13C,C,7,,
2022,186207560,155563796,23H,C,35,,
2022,186621490,155933322,13C,C,15,,
2022,186207561,155563796,26C,C,35,,
2022,186207562,155563796,26B,C,35,,
2022,186207563,155563797,23F,C,35,,
2022,185776682,155192239,23C,C,44,,
2022,186207564,155563798,13C,C,35,,
2022,185776685,155192242,23H,C,35,,
2022,186207565,155563799,13B,C,40,,
2022,185783836,155198543,13A,C,25,,
2022,185783837,155198543,35A,C,25,,
2022,186207566,155563800,26C,A,35,,
2022,185783838,155198544,23D,C,35,,
2022,185783839,155198545,23H,C,32,,
2022,186207567,155563801,13C,C,35,,
2022,185783840,155198546,13C,C,35,,
2022,186207568,155563802,13B,C,25,,
2022,185783841,155198547,250,C,15,,
2022,198373907,166170572,240,C,35,,
2022,185895575,155295924,13B,C,25,,
2022,191824627,160460753,240,C,6,,
2022,185895577,155295926,220,C,14,,N
2022,185895579,155295928,13C,C,25,,
2022,186207571,155563805,13C,C,35,,
2022,185895582,155295930,290,C,25,,
2022,187741310,156901340,13C,C,17,,
2022,185895584,155295932,13B,C,25,,
2022,185895586,155295934,13B,C,35,,
2022,186207573,155563807,520,C,25,,
2022,185895588,155295936,23D,C,35,,
2022,186207574,155563808,290,C,35,,
2022,185895590,155295938,13B,C,25,,
2022,191824628,160460754,23H,C,35,,
2022,185895592,155295940,13B,C,35,,
2022,186207576,155563810,13C,C,35,,
2022,186041090,155421118,220,C,35,,F
2022,191824629,160460755,26B,A,35,,
2022,185895595,155295943,13C,C,35,,
2022,186207578,155563812,13C,C,38,,
2022,185895597,155295945,23H,C,32,,
2022,185895600,155295947,13B,C,32,,
2022,186207579,155563813,23C,C,14,,
2022,185895603,155295950,13B,C,35,,
2022,186207580,155563814,13C,C,35,,
2022,185895607,155295953,13B,C,35,,
2022,186207581,155563815,13C,C,35,,
2022,185895609,155295955,13B,C,35,,
2022,186041092,155421120,23H,C,35,,
2022,186207582,155563816,13C,C,35,,
2022,186041094,155421122,290,C,25,,
2022,191824630,160460756,23H,C,35,,
2022,186970523,156236202,120,C,25,,
2022,187741311,156901341,23H,C,12,,
2022,190179881,159030209,13A,C,35,,
2022,187741312,156901342,23H,C,17,,
2022,186119445,155487654,23H,C,25,,
2022,191824631,160460757,23C,C,17,,
2022,186309859,155652930,23H,C,25,,
2022,187741316,156901344,35A,C,25,,
2022,186333831,155673688,23H,C,25,,
2022,187741317,156901345,23F,A,35,,
2022,186333833,155673690,23G,C,25,,
2022,187741318,156901346,220,A,35,,F
2022,186333834,155673691,23G,C,25,,
2022,186333835,155673692,26E,A,15,,
2022,187741319,156901346,290,C,35,,
2022,187741320,156901347,13C,C,35,,
2022,186333836,155673693,240,C,25,,
2022,186333837,155673694,13A,C,25,,
2022,187741322,156901349,23C,C,14,,
2022,186333838,155673695,290,C,25,,
2022,187741324,156901351,13C,C,38,,
2022,186333839,155673696,23G,C,25,,
2022,187741325,156901352,23C,C,17,,
2022,186333840,155673697,13A,C,35,,
2022,186333842,155673699,35A,C,25,,
2022,186207586,155563820,13C,C,35,,
2022,186621494,155933326,13C,C,19,,
2022,186207587,155563821,290,C,35,,
2022,186333844,155673701,23H,C,25,,
2022,186207588,155563822,290,C,35,,
2022,186333845,155673702,23H,A,25,,
2022,186207589,155563823,290,C,35,,
2022,196472976,164516945,23D,C,35,,
2022,186207590,155563824,290,C,35,,
2022,186333847,155673704,13B,C,35,,
2022,186333848,155673705,23G,C,25,,
2022,186207591,155563825,23H,C,33,,
2022,186333849,155673706,120,A,25,,
2022,187741326,156901353,520,A,41,,
2022,186333851,155673708,13C,C,25,,
2022,187741327,156901354,290,C,35,,
2022,186333852,155673709,13C,C,25,,
2022,186207594,155563828,23H,C,98,,
2022,186970524,156236203,13A,C,25,,
2022,186207595,155563829,23C,C,11,,
2022,188034748,157154329,11A,C,35,,
2022,187741328,156901355,26C,C,35,,
2022,186377686,155713284,13B,C,25,,
2022,187741330,156901357,13C,C,23,,
2022,186377687,155713285,13B,C,35,,
2022,187741331,156901358,290,C,35,,
2022,186377690,155713287,23C,C,17,,
2022,186377691,155713288,220,C,35,,F
2022,187741332,156901359,23C,C,17,,
2022,186377694,155713291,13B,C,35,,
2022,191824632,160460758,23H,C,17,,
2022,186621496,155933328,13C,C,40,,
2022,187741334,156901361,23H,C,17,,
2022,186621498,155933330,13C,C,19,,
2022,187741335,156901362,13C,C,35,,
2022,186679003,155985692,23D,C,35,,
2022,187741337,156901364,23C,C,11,,
2022,186679005,155985694,26F,A,15,,
2022,186970525,156236204,26E,A,15,,
2022,187741338,156901365,23C,C,11,,
2022,186970526,156236205,290,C,25,,
2022,187741339,156901366,13C,C,35,,
2022,187013064,156273478,23C,C,14,,
2022,187741340,156901367,23C,C,17,,
2022,187013065,156273479,23H,C,25,,
2022,187741342,156901369,23F,C,35,,
2022,187013066,156273480,290,C,35,,
2022,187741343,156901369,23H,C,35,,
2022,187741344,156901370,290,C,35,,
2022,187013067,156273481,26F,C,15,,
2022,187741345,156901371,23H,C,35,,
2022,187013068,156273482,290,C,33,,
2022,187013069,156273483,23H,C,17,,
2022,187741346,156901372,26C,C,35,,
2022,187013070,156273484,23H,C,23,,
2022,187741349,156901375,13B,C,35,,
2022,187013071,156273485,11D,C,25,,
2022,187741350,156901376,23H,C,35,,
2022,187013072,156273486,13B,C,25,,
2022,187013073,156273487,23H,C,35,,
2022,187741351,156901377,13C,C,35,,
2022,187013074,156273488,13B,C,35,,
2022,187741352,156901378,23H,A,24,,
2022,187013075,156273489,13B,C,35,,
2022,191824633,160460759,13C,C,35,,
2022,187013076,156273490,13B,C,35,,
2022,187013077,156273491,13B,C,35,,
2022,187741354,156901380,23F,A,35,,
2022,187013078,156273492,23F,C,25,,
2022,187741355,156901381,26C,C,35,,
2022,187013079,156273493,23F,C,25,,
2022,187013080,156273494,13B,C,25,,
2022,187741356,156901382,290,C,35,,
2022,187013081,156273495,290,C,25,,
2022,187741357,156901382,13C,C,35,,
2022,187741358,156901383,13B,C,35,,
2022,187013082,156273496,13B,C,35,,
2022,187013083,156273497,290,C,25,,
2022,187741359,156901384,13C,C,35,,
2022,187013084,156273498,11D,C,35,,
2022,187741360,156901385,13C,C,35,,
2022,187013085,156273499,26A,C,25,,
2022,191824634,160460760,13C,C,15,,
2022,187013086,156273500,23H,C,33,,
2022,187013087,156273501,13B,C,35,,
2022,187741361,156901386,13C,C,33,,
2022,187013088,156273502,13C,C,15,,
2022,187741362,156901387,13A,C,35,,
2022,187013089,156273503,13C,C,35,,
2022,187741363,156901388,290,C,35,,
2022,187013090,156273504,13A,C,35,,
2022,187741364,156901389,23C,C,17,,
2022,187013091,156273505,23H,C,25,,
2022,187013092,156273506,13C,C,35,,
2022,187741366,156901391,23C,A,17,,
2022,187027480,156286127,290,C,25,,
2022,187741367,156901391,35B,C,17,,
2022,187741368,156901392,23H,C,37,,
2022,187101826,156346417,120,C,25,,
2022,191824635,160460761,23H,A,98,,
2022,187101827,156346418,13B,C,35,,
2022,187741369,156901393,13C,C,33,,
2022,187122018,156364565,23F,C,25,,
2022,187741370,156901394,23C,C,14,,
2022,187217355,156443603,120,A,25,,
2022,187741371,156901395,13C,C,23,,
2022,187217356,156443604,23H,C,35,,
2022,187741374,156901397,23H,A,33,,
2022,187337074,156550735,290,C,25,,
2022,187741375,156901398,220,C,35,,N
2022,187337075,156550736,290,C,10,,
2022,187337076,156550737,13A,C,35,,
2022,187741377,156901400,23C,C,17,,
2022,187337077,156550738,11D,C,35,,
2022,187741378,156901401,23H,C,33,,
2022,187337078,156550739,23H,C,32,,
2022,187741379,156901402,23H,C,35,,
2022,187337079,156550740,23F,C,25,,
2022,187337080,156550741,23H,C,35,,
2022,187741380,156901403,13C,C,35,,
2022,187337081,156550742,290,C,44,,
2022,187741383,156901405,13C,C,35,,
2022,187337082,156550743,23D,C,35,,
2022,187741384,156901406,23H,C,35,,
2022,187337083,156550744,23F,C,25,,
2022,187337084,156550745,13A,C,35,,
2022,187741385,156901407,220,C,26,1,N
2022,187337085,156550746,13B,C,25,,
2022,187741387,156901409,13C,C,35,,
2022,187417949,156619902,23F,C,25,,
2022,187741388,156901410,13C,C,35,,
2022,187352275,156564265,11A,C,35,,
2022,187741389,156901411,13C,C,35,,
2022,187352276,156564266,26E,C,15,,
2022,195132302,163337876,23H,A,44,,
2022,187388417,156595483,290,C,35,,
2022,187741390,156901412,26C,A,35,,
2022,187388418,156595484,250,C,15,,
2022,187388419,156595485,13C,C,14,,
2022,187741391,156901413,23H,C,17,,
2022,187388420,156595486,26E,C,15,,
2022,187741392,156901414,13C,C,35,,
2022,187388421,156595487,23H,C,33,,
2022,187741394,156901416,23H,C,38,,
2022,187417950,156619903,13B,C,35,,
2022,187741395,156901417,26C,A,7,,
2022,188034749,157154330,13C,C,25,,
2022,187741396,156901418,23H,A,35,,
2022,188034750,157154331,220,C,35,,N
2022,188034751,157154332,23F,C,25,,
2022,187741397,156901419,13C,C,37,,
2022,188034752,157154333,13B,C,35,,
2022,187741399,156901421,13C,C,35,,
2022,188034753,157154334,220,C,37,,F
2022,188034754,157154335,290,C,7,,
2022,187741401,156901423,13B,C,35,,
2022,188034755,157154336,23H,C,35,,
2022,187741402,156901423,290,C,35,,
2022,187741403,156901424,13C,C,25,,
2022,188034756,157154337,220,C,44,,F
2022,188034757,157154338,26E,C,15,,
2022,187741404,156901425,13C,C,35,,
2022,188034758,157154339,23G,C,25,,
2022,187741405,156901426,13C,C,33,,
2022,188034759,157154340,13B,C,25,,
2022,191824637,160460763,13C,C,35,,
2022,188034762,157154342,23C,C,14,,
2022,188034763,157154343,290,C,44,,
2022,187741408,156901429,290,C,33,,
2022,188034764,157154344,23F,C,25,,
2022,187801105,156953093,23H,C,25,,
